unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LGBMRegressor,NBEATS,NHITS
hotel_28,2023-06-06,0.0,0.0,0.00555630906273135,-3.54682948077806e-05,0.003617784478600483,-0.0023415647,-0.00048806705
hotel_28,2023-06-07,0.0,0.0,0.002124819814513689,-3.542312919033123e-05,0.003617784478600483,-0.00071910396,-0.0021524625
hotel_28,2023-06-08,0.0,0.0,-0.0007934133995693635,-3.551503736836384e-05,0.007132543788599145,-0.0019760653,-0.00027730316
hotel_28,2023-06-09,0.0,0.0,-0.0013717229619371538,-3.555696854161325e-05,0.009238189975575874,0.0017087534,0.000923492
hotel_28,2023-06-10,0.0,0.0,0.003992629034369841,4.234424788204949e-05,0.00656280963307876,-0.00027867965,-0.0006580036
hotel_28,2023-06-11,0.0,0.0,0.008391101010824461,7.728023141050306e-07,6.759218157051711e-05,-0.00070852414,-0.0010013673
hotel_28,2023-06-12,0.0,0.0,0.008466188792888133,-4.118597707562799e-05,0.0023393973780375856,-0.0022080017,-0.0007770043
hotel_28,2023-06-13,0.0,0.0,0.00555630906273135,-4.201823020210118e-05,0.003617784478600483,-0.005370956,-0.0007766171
hotel_28,2023-06-14,0.0,0.0,0.002124819814513689,-4.198163314045486e-05,0.003617784478600483,-0.0038654525,-0.004042182
hotel_28,2023-06-15,0.0,0.0,-0.0007934133995693635,-4.205926767611072e-05,0.007132543788599145,0.000760667,-0.002502542
hotel_28,2023-06-16,0.0,0.0,-0.0013717229619371538,-4.2094690997197335e-05,0.009238189975575874,-0.00034574047,-0.0015711598
hotel_28,2023-06-17,0.0,0.0,0.003992629034369841,2.511363400243611e-05,0.00656280963307876,-0.0018946268,-0.0021169297
hotel_28,2023-06-18,0.0,0.0,0.008391101010824461,-1.189149511084418e-05,6.759218157051711e-05,-0.00038133143,-0.002796892
hotel_28,2023-06-19,0.0,0.0,0.008466188792888133,-4.8992557390224214e-05,0.0023393973780375856,-0.0036501996,-0.0007793363
hotel_28,2023-06-20,0.0,0.0,0.00555630906273135,-4.9920206812057276e-05,0.003617784478600483,-0.0018059835,-0.0016849134
hotel_28,2023-06-21,0.0,0.0,0.002124819814513689,-4.9885252810268075e-05,0.003617784478600483,-0.0040783696,-0.001983541
hotel_28,2023-06-22,0.0,0.0,-0.0007934133995693635,-4.9957189430048676e-05,0.007132543788599145,-0.0012817159,-0.00045308098
hotel_28,2023-06-23,0.0,0.0,-0.0013717229619371538,-4.999001007241162e-05,0.009238189975575874,-0.0016500764,-0.0005698148
hotel_28,2023-06-24,0.0,0.0,0.003992629034369841,1.1342501723565208e-05,0.00656280963307876,-0.004135996,0.0005987976
