unique_id,cutoff,metric,Naive,SeasonalNaive,AutoETS,AutoARIMA
hotel_98,2023-04-07,rmse,0.27214008107091864,0.18228176714680175,0.19696520748395943,0.14398207032285668
hotel_0,2023-05-05,rmse,0.2938241963302533,0.21160714027324043,0.19420696756854308,0.21160536079337255
hotel_105,2023-05-05,rmse,0.09463863962789984,0.2015033879698213,0.15382261671399688,0.13035704387592317
hotel_112,2023-05-05,rmse,0.22005668405306064,0.14512636888735475,0.1491189258763422,0.1225000919399512
hotel_126,2023-05-05,rmse,0.044204644733066435,0.04555616185669034,0.05331368360587292,0.041500165288862155
hotel_133,2023-05-05,rmse,0.13532571628284468,0.12094380640445299,0.07648027254695536,0.05685273239199561
hotel_14,2023-05-05,rmse,0.3025598965046314,0.22989796498009396,0.20260283938464327,0.1930812951189064
hotel_21,2023-05-05,rmse,0.09609369585620035,0.08181767613517206,0.08944526439528709,0.07947803292048543
hotel_28,2023-05-05,rmse,0.0,0.0,0.007735915398975411,0.00016287710382393718
hotel_35,2023-05-05,rmse,0.10495077834926271,0.1869914105382781,0.10730202849310255,0.10033455849415365
hotel_42,2023-05-05,rmse,0.40952058122352436,0.32526276482818905,0.3328219367170062,0.2512621068425423
hotel_49,2023-05-05,rmse,0.1462393192108328,0.12193608957551359,0.10937204885968056,0.11696590078154488
hotel_56,2023-05-05,rmse,0.16425336120355855,0.1367312565141435,0.13418491986941572,0.12579169250705957
hotel_63,2023-05-05,rmse,0.22088326778961323,0.18449416044443043,0.1596335652058297,0.16533722183440788
hotel_7,2023-05-05,rmse,0.19831910286319798,0.12204897340226263,0.10042945912564152,0.1448954229706118
hotel_70,2023-05-05,rmse,0.08610274230183106,0.14459674620282223,0.11802578416758601,0.16163742173793444
hotel_77,2023-05-05,rmse,0.0,0.0,5.720392239249052e-05,5.72975838528293e-14
hotel_84,2023-05-05,rmse,0.10638580999957929,0.1873015024241084,0.14613602136133672,0.11922398875165764
hotel_91,2023-05-05,rmse,0.11713372479663219,0.33120211914273423,0.09994233382476861,0.18855148242377245
hotel_98,2023-05-05,rmse,0.17034628596731172,0.2845651271329626,0.1310881241843155,0.13856672842384243
hotel_0,2023-01-13,mape,0.1861986301439583,0.33704598504888394,0.1997167829014945,0.2984168409078496
hotel_105,2023-01-13,mape,0.7152506003653537,0.18536664778591647,0.2744269533002118,0.24728078196945297
hotel_112,2023-01-13,mape,0.3398177643092363,0.19854633402166547,0.20625156399554953,0.18426913141833143
hotel_126,2023-01-13,mape,0.2013224833067903,0.16397265175032857,0.16214744205183787,0.1647506637025617
hotel_133,2023-01-13,mape,0.34374657079321963,0.23900033296163922,0.3532784193527917,0.20504323683588538
hotel_14,2023-01-13,mape,0.11630946145519007,0.15523179311633145,0.07605304743647068,0.11485297604942431
hotel_21,2023-01-13,mape,0.1368554424578235,0.04572631419985513,0.12750011448398382,0.07917374957634235
hotel_28,2023-01-13,mape,,,,
hotel_35,2023-01-13,mape,0.14963571045513827,0.22768128857473055,0.17205257890686787,0.17214343020577733
hotel_42,2023-01-13,mape,1.0050289735374058,1.1347662813189359,0.767718815581509,0.704947547191461
hotel_49,2023-01-13,mape,0.06301750478108073,0.06678018206401079,0.057101493252634576,0.06829027811285761
hotel_56,2023-01-13,mape,0.06468349667526832,0.03474979766154789,0.057501711918251645,0.06165741999090276
hotel_63,2023-01-13,mape,0.5825562612834222,0.5275310096990571,0.3769322828296468,0.38911209299345456
hotel_7,2023-01-13,mape,0.27278758555801647,0.10385668879536648,0.06537860453905955,0.07947931815049172
hotel_70,2023-01-13,mape,0.26764141879497494,0.21905281201729673,0.31189699523414954,0.20366742246711933
hotel_77,2023-01-13,mape,,,,
hotel_84,2023-01-13,mape,21.74185871347417,14.108799579574534,13.328791417898241,10.783014382130167
hotel_91,2023-01-13,mape,0.2750433356072345,0.19227977430103796,0.23546222345814996,0.21423554397666247
hotel_98,2023-01-13,mape,1.0174824943370389,0.5747996024668405,0.494631396008509,0.7456501120830872
hotel_0,2023-02-10,mape,0.22170275258138536,0.20104204021705838,0.22857917662451221,0.13999432835612483
hotel_105,2023-02-10,mape,0.31180506322411145,0.13292650126829259,0.11405556830138398,0.12906018015474147
hotel_112,2023-02-10,mape,0.15859322272427298,0.1374274806316518,0.13182813954536063,0.1046916932038097
hotel_126,2023-02-10,mape,0.13636938970124954,0.1486236516832776,0.13149725327094042,0.12911900929263073
hotel_133,2023-02-10,mape,0.24393878924737114,0.25828371687597995,0.22073995601217722,0.2263042589733315
hotel_14,2023-02-10,mape,0.161573479089428,0.1260432689310573,0.12517004039041243,0.13979771444260308
hotel_21,2023-02-10,mape,0.014492007184796618,0.014656764435645385,0.01781997824640658,0.05266588061227244
hotel_28,2023-02-10,mape,,,,
hotel_35,2023-02-10,mape,0.23422983666674796,0.2507939354653271,0.19056232004156468,0.15093520217070838
hotel_42,2023-02-10,mape,0.3582363910507161,0.40033711635887353,0.41111944998971406,0.3624938338058546
hotel_49,2023-02-10,mape,0.19625152378928187,0.18985706512937944,0.13422810901970095,0.14357392523858262
hotel_56,2023-02-10,mape,0.07463303565063573,0.03036522551078372,0.05273122161899111,0.06081014670710165
hotel_63,2023-02-10,mape,0.3746447383667652,0.3681513085463296,0.3141864383614173,0.33821559777815846
hotel_7,2023-02-10,mape,0.1268946187122022,0.12542802720345117,0.1513405405133514,0.1271733152777812
hotel_70,2023-02-10,mape,0.16351692230398268,0.2131434585906449,0.1750380365449388,0.12202614202178245
hotel_77,2023-02-10,mape,,,,
hotel_84,2023-02-10,mape,0.4624488074794031,0.30660857666786384,0.33781272323967393,0.3378582809624082
hotel_91,2023-02-10,mape,0.24741668175735865,0.22948169910290553,0.1701503034554316,0.1833609588485566
hotel_98,2023-02-10,mape,0.45984486889808246,0.5330292398592132,0.6655500835452165,0.4486081257911044
hotel_0,2023-03-10,mape,0.16439474964444736,0.14189556846640586,0.13302082819250388,0.13301461243162138
hotel_105,2023-03-10,mape,0.142434951632412,0.12859902812894689,0.15192355377289818,0.13940766416760608
hotel_112,2023-03-10,mape,0.11421606930561394,0.11815594329131858,0.1158194101083925,0.11297761711204195
hotel_126,2023-03-10,mape,0.007504598886462233,0.010949698373975763,0.06082176104277609,0.03358740909480078
hotel_133,2023-03-10,mape,0.09793510583619625,0.10221412499095184,0.1314950389723623,0.20753425495948571
hotel_14,2023-03-10,mape,0.25843255380833513,0.11957283684918218,0.14222731355757195,0.11249857543080988
hotel_21,2023-03-10,mape,0.013137525348248138,0.02661897197412238,0.019600067741714005,0.026218535464757293
hotel_28,2023-03-10,mape,1.0,1.0,1.4848621259973664,1.0427263791355408
hotel_35,2023-03-10,mape,0.21800442085716268,0.1879199657762969,0.20129459479772494,0.23261899163399202
hotel_42,2023-03-10,mape,0.446968675475863,0.5090282714280188,0.3213451893481697,0.4598503126024193
hotel_49,2023-03-10,mape,0.048251637866243605,0.028688611064829485,0.10018704240394224,0.027641698948314107
hotel_56,2023-03-10,mape,0.011193073975304188,0.011628875169349073,0.03678949401110539,0.047639881800679296
hotel_63,2023-03-10,mape,0.297462399181175,0.27670135398689694,0.1898722440754051,0.19778478269857483
hotel_7,2023-03-10,mape,0.8528925744380691,0.5690906317781901,0.5796939743935022,0.49259075844952827
hotel_70,2023-03-10,mape,0.13879198756572547,0.1546922909176776,0.270442608818307,0.1856348813051052
hotel_77,2023-03-10,mape,,,,
hotel_84,2023-03-10,mape,0.37670900450858025,0.24173103510101715,0.1976375794042769,0.20151180079357983
hotel_91,2023-03-10,mape,0.21522557855058513,0.2478831465911974,0.22398552719786732,0.21376852296448726
hotel_98,2023-03-10,mape,1.1457434986534554,0.3180718158994056,0.705014226171067,0.3355582894745632
hotel_0,2023-04-07,mape,0.6361470773167248,0.6696047119352662,0.5261415844774366,0.5790904696751538
hotel_105,2023-04-07,mape,0.24029507290402327,0.11449520593608518,0.10839278118606609,0.11189302393113311
hotel_112,2023-04-07,mape,0.18912294811626068,0.12720057931058387,0.12365193085274437,0.09352853790266794
hotel_126,2023-04-07,mape,0.03160313900906641,0.03431581852617256,0.03912437508271372,0.042960709310065244
hotel_133,2023-04-07,mape,0.1597895882150373,0.14732537258854395,0.12500686846459655,0.1353230230079818
hotel_14,2023-04-07,mape,0.12604573896858876,0.08873218230038818,0.09856591977803382,0.09339119500743584
hotel_21,2023-04-07,mape,0.04108402362222578,0.041346677214780365,0.035289832457048496,0.0342295556966231
hotel_28,2023-04-07,mape,,,,
hotel_35,2023-04-07,mape,0.3253280533080565,0.3141097158303365,0.2842740850874679,0.4780651158855437
hotel_42,2023-04-07,mape,0.49155485621412465,0.4948027359625599,0.4487026612626237,0.5167749150209937
hotel_49,2023-04-07,mape,0.16264578948746872,0.15816364205202432,0.11644443815320882,0.17060008931377532
hotel_56,2023-04-07,mape,0.04806590252392438,0.04492148101041677,0.05008005739388035,0.06059822143081871
hotel_63,2023-04-07,mape,0.38115177321160865,0.26956372857964295,0.20605009727169105,0.3039507035103813
hotel_7,2023-04-07,mape,0.5188215008137609,0.3270110082341579,0.3757153160859369,0.39348737012000695
hotel_70,2023-04-07,mape,0.2159995675188155,0.39002255102588695,0.2342206569344259,0.18098384267019305
hotel_77,2023-04-07,mape,,,,
hotel_84,2023-04-07,mape,0.22427973678563878,0.26993235674469673,0.21287371215867612,0.20801842681391344
hotel_91,2023-04-07,mape,0.5028968622030793,0.35486843318673683,0.44878197327839314,0.36346923893482225
hotel_98,2023-04-07,mape,1.6407466621156146,0.6708126040329594,1.0649928101269115,0.5484617857827034
hotel_0,2023-05-05,mape,0.5283547081290518,0.3429710839183072,0.3350478588119115,0.3669325481359477
hotel_105,2023-05-05,mape,0.08800326371927973,0.17942638241154377,0.14210414077721806,0.1250555335928192
hotel_112,2023-05-05,mape,0.21170551611822222,0.12632197147036622,0.13742447029445592,0.11529614765678099
hotel_126,2023-05-05,mape,0.025006355400871132,0.027840461044994054,0.042002162277605115,0.02764156710567398
hotel_133,2023-05-05,mape,0.12743175816287233,0.10685528770870403,0.0723627292334419,0.05538337741664125
hotel_14,2023-05-05,mape,0.5058749149887796,0.3679902701461608,0.31972727733069994,0.30663398167635647
hotel_21,2023-05-05,mape,0.07607673947252136,0.06040609355297124,0.07322627753072906,0.06866561517179931
hotel_28,2023-05-05,mape,,,,
hotel_35,2023-05-05,mape,0.13187069293827328,0.24509508993734846,0.13637319006712686,0.11285913673812997
hotel_42,2023-05-05,mape,0.8070984029906926,0.5670759299903428,0.6610315301978523,0.4639660423207375
hotel_49,2023-05-05,mape,0.21902009118349547,0.16714168076106678,0.16091024265152773,0.1693449529207154
hotel_56,2023-05-05,mape,0.15663026335193453,0.13057638223633627,0.13583753625902156,0.12442217035811229
hotel_63,2023-05-05,mape,0.29142511507386487,0.20289894176690706,0.18189678078736163,0.21331912987335278
hotel_7,2023-05-05,mape,0.31488858639582823,0.19346168149657492,0.16282681350748812,0.1996285640700274
hotel_70,2023-05-05,mape,0.1761992934059826,0.2785830581147201,0.22814014062569857,0.32516421308216353
hotel_77,2023-05-05,mape,,,,
hotel_84,2023-05-05,mape,0.10979652632217143,0.1640274851781581,0.14369365396708392,0.11821906176593613
hotel_91,2023-05-05,mape,0.08463580032316624,0.2783791659165415,0.08025816051386159,0.1869196528557924
hotel_98,2023-05-05,mape,1.356396885781447,1.5592403680395015,0.6919683864372911,0.8148019808780305
