unique_id,ds,cutoff,y,LGBMRegressor
hotel_0,2023-02-10,2023-01-13,0.691358024691358,0.7449196050575297
hotel_105,2023-01-14,2023-01-13,0.9371069182389937,1.0067435266503144
hotel_105,2023-01-15,2023-01-13,0.4528301886792453,0.6145281327704313
hotel_105,2023-01-16,2023-01-13,0.4088050314465409,0.61226660448596
hotel_105,2023-01-17,2023-01-13,0.5094339622641509,0.693683420591357
hotel_105,2023-01-18,2023-01-13,0.4716981132075472,0.6823244801703718
hotel_105,2023-01-19,2023-01-13,0.5094339622641509,0.6332964231450676
hotel_105,2023-01-20,2023-01-13,0.8050314465408805,0.6756230353448485
hotel_105,2023-01-21,2023-01-13,0.8364779874213837,0.8205400412199559
hotel_105,2023-01-22,2023-01-13,0.4339622641509434,0.5195839114843448
hotel_105,2023-01-23,2023-01-13,0.5094339622641509,0.5310760734566385
hotel_105,2023-01-24,2023-01-13,0.5408805031446541,0.6129163009926383
hotel_105,2023-01-25,2023-01-13,0.5094339622641509,0.62673548327173
hotel_105,2023-01-26,2023-01-13,0.5723270440251572,0.6242412600763866
hotel_105,2023-01-27,2023-01-13,0.5911949685534591,0.8086497122750823
hotel_105,2023-01-28,2023-01-13,0.779874213836478,0.871963807172216
hotel_105,2023-01-29,2023-01-13,0.5031446540880503,0.5777375241042843
hotel_105,2023-01-30,2023-01-13,0.5849056603773585,0.552010803071711
hotel_105,2023-01-31,2023-01-13,0.5471698113207547,0.6006826322643056
hotel_105,2023-02-01,2023-01-13,0.6666666666666666,0.6538637173960051
hotel_105,2023-02-02,2023-01-13,0.6037735849056604,0.6906511249205298
hotel_105,2023-02-03,2023-01-13,0.9308176100628931,0.74099427879056
hotel_105,2023-02-04,2023-01-13,0.9119496855345912,0.8847247197886965
hotel_105,2023-02-05,2023-01-13,0.4968553459119497,0.6354919597707146
hotel_105,2023-02-06,2023-01-13,0.6037735849056604,0.6980358480202042
hotel_105,2023-02-07,2023-01-13,0.6666666666666666,0.7338007802537287
hotel_105,2023-02-08,2023-01-13,0.6226415094339622,0.7894642578347498
hotel_105,2023-02-09,2023-01-13,0.6918238993710691,0.7762977153459915
hotel_105,2023-02-10,2023-01-13,0.9433962264150944,0.8126549102353502
hotel_112,2023-01-14,2023-01-13,0.525,0.5632031085613809
hotel_112,2023-01-15,2023-01-13,0.575,0.45844534709768675
hotel_112,2023-01-16,2023-01-13,0.93125,0.49346056056076315
hotel_112,2023-01-17,2023-01-13,0.89375,0.5903254711493504
hotel_112,2023-01-18,2023-01-13,0.98125,0.6232813298294784
hotel_112,2023-01-19,2023-01-13,0.9125,0.5485786876192924
hotel_112,2023-01-20,2023-01-13,0.83125,0.6766726618757398
hotel_112,2023-01-21,2023-01-13,0.81875,0.7143169281139375
hotel_112,2023-01-22,2023-01-13,0.95625,0.5074903132484768
hotel_112,2023-01-23,2023-01-13,0.71875,0.5248285014925121
hotel_112,2023-01-24,2023-01-13,0.95,0.5747120020114583
hotel_112,2023-01-25,2023-01-13,0.975,0.6110647898974749
hotel_112,2023-01-26,2023-01-13,0.96875,0.57663544502414
hotel_112,2023-01-27,2023-01-13,0.9125,0.6508891495241219
hotel_112,2023-01-28,2023-01-13,0.8,0.6342630459059242
hotel_112,2023-01-29,2023-01-13,0.8125,0.5123175838930061
hotel_112,2023-01-30,2023-01-13,0.83125,0.4677524325321215
hotel_112,2023-01-31,2023-01-13,0.8,0.4302189002223091
hotel_112,2023-02-01,2023-01-13,0.8125,0.5381532601532991
hotel_112,2023-02-02,2023-01-13,0.93125,0.6371929635797309
hotel_112,2023-02-03,2023-01-13,0.83125,0.7299837168509884
hotel_112,2023-02-04,2023-01-13,0.91875,0.8226743620763645
hotel_112,2023-02-05,2023-01-13,0.7875,0.5609487052492735
hotel_112,2023-02-06,2023-01-13,0.8875,0.6560128461350931
hotel_112,2023-02-07,2023-01-13,0.9875,0.7315163650771632
hotel_112,2023-02-08,2023-01-13,0.89375,0.7938802483010458
hotel_112,2023-02-09,2023-01-13,1.0,0.7824341151434455
hotel_112,2023-02-10,2023-01-13,0.9625,0.811438897029133
hotel_126,2023-01-14,2023-01-13,0.8326693227091634,0.9490356989317895
hotel_126,2023-01-15,2023-01-13,0.7888446215139442,0.8155222645107386
hotel_126,2023-01-16,2023-01-13,0.6932270916334662,0.8692538560843385
hotel_126,2023-01-17,2023-01-13,0.896414342629482,0.8833640373910507
hotel_126,2023-01-18,2023-01-13,0.9083665338645418,0.8936015210142423
hotel_126,2023-01-19,2023-01-13,0.952191235059761,0.8664600083037525
hotel_126,2023-01-20,2023-01-13,0.9561752988047809,0.8839503784849888
hotel_126,2023-01-21,2023-01-13,0.9800796812749004,0.9183444300899282
hotel_126,2023-01-22,2023-01-13,0.5577689243027888,0.790047619923233
hotel_126,2023-01-23,2023-01-13,0.5617529880478087,0.8465323165239894
hotel_126,2023-01-24,2023-01-13,0.7529880478087649,0.863575532641068
hotel_126,2023-01-25,2023-01-13,0.7330677290836654,0.86234359570343
hotel_126,2023-01-26,2023-01-13,0.7689243027888446,0.8676952682039655
hotel_126,2023-01-27,2023-01-13,0.9800796812749004,0.8938072728134469
hotel_126,2023-01-28,2023-01-13,0.9960159362549801,0.9477591333686969
hotel_126,2023-01-29,2023-01-13,0.701195219123506,0.7883115902733239
hotel_126,2023-01-30,2023-01-13,0.7250996015936255,0.8344114755501768
hotel_126,2023-01-31,2023-01-13,0.7131474103585658,0.8840401980527939
hotel_126,2023-02-01,2023-01-13,0.5657370517928287,0.8949837752883156
hotel_126,2023-02-02,2023-01-13,0.649402390438247,0.8886360890915617
hotel_126,2023-02-03,2023-01-13,0.6215139442231076,0.9150075063611932
hotel_126,2023-02-04,2023-01-13,0.8087649402390438,0.9298198760217298
hotel_126,2023-02-05,2023-01-13,0.7609561752988048,0.8150009990249286
hotel_126,2023-02-06,2023-01-13,0.9561752988047809,0.870670987882328
hotel_126,2023-02-07,2023-01-13,1.0,0.9099702099464783
hotel_126,2023-02-08,2023-01-13,0.9880478087649402,0.9084879243064011
hotel_126,2023-02-09,2023-01-13,0.9960159362549801,0.8972711527107419
hotel_126,2023-02-10,2023-01-13,0.9123505976095617,0.9078697788300237
hotel_133,2023-01-14,2023-01-13,0.6065573770491803,0.5701363101703153
hotel_133,2023-01-15,2023-01-13,0.5245901639344263,0.45761427419634015
hotel_133,2023-01-16,2023-01-13,0.6557377049180327,0.4243287783266391
hotel_133,2023-01-17,2023-01-13,0.639344262295082,0.44726553109463957
hotel_133,2023-01-18,2023-01-13,0.7213114754098361,0.4252306026569837
hotel_133,2023-01-19,2023-01-13,0.7868852459016393,0.42612306370671893
hotel_133,2023-01-20,2023-01-13,0.6557377049180327,0.5226010769322385
hotel_133,2023-01-21,2023-01-13,0.7049180327868853,0.6760443705428978
hotel_133,2023-01-22,2023-01-13,0.639344262295082,0.44910152191184427
hotel_133,2023-01-23,2023-01-13,0.9180327868852459,0.4626442901312174
hotel_133,2023-01-24,2023-01-13,0.8688524590163934,0.4808543254967566
hotel_133,2023-01-25,2023-01-13,0.8688524590163934,0.47529399680741746
hotel_133,2023-01-26,2023-01-13,0.8360655737704918,0.44350450226405724
hotel_133,2023-01-27,2023-01-13,0.8032786885245902,0.5409610948442476
hotel_133,2023-01-28,2023-01-13,0.8360655737704918,0.6850475743940091
hotel_133,2023-01-29,2023-01-13,0.6885245901639344,0.44311951944542954
hotel_133,2023-01-30,2023-01-13,0.7049180327868853,0.42223811542474315
hotel_133,2023-01-31,2023-01-13,0.7213114754098361,0.36886262250508584
hotel_133,2023-02-01,2023-01-13,0.7049180327868853,0.4093853918821416
hotel_133,2023-02-02,2023-01-13,0.6721311475409836,0.46853552730938786
hotel_133,2023-02-03,2023-01-13,0.5901639344262295,0.6288760126962621
hotel_133,2023-02-04,2023-01-13,0.639344262295082,0.7960734010790762
hotel_133,2023-02-05,2023-01-13,0.5901639344262295,0.5428717396024137
hotel_133,2023-02-06,2023-01-13,0.7049180327868853,0.6179486608976144
hotel_133,2023-02-07,2023-01-13,0.7540983606557377,0.6203076176685459
hotel_133,2023-02-08,2023-01-13,0.7704918032786885,0.6063712451975588
hotel_133,2023-02-09,2023-01-13,0.7213114754098361,0.6506329853325731
hotel_133,2023-02-10,2023-01-13,0.6065573770491803,0.7117723095662847
hotel_14,2023-01-14,2023-01-13,0.839622641509434,0.8034143131042185
hotel_14,2023-01-15,2023-01-13,0.8207547169811321,0.5638859678857494
hotel_14,2023-01-16,2023-01-13,0.7264150943396226,0.6247464742715803
hotel_14,2023-01-17,2023-01-13,0.7830188679245284,0.6505570583076113
hotel_14,2023-01-18,2023-01-13,0.8773584905660378,0.7253469579625659
hotel_14,2023-01-19,2023-01-13,0.7452830188679245,0.6699633161243705
hotel_14,2023-01-20,2023-01-13,0.6698113207547169,0.6386767319907584
hotel_14,2023-01-21,2023-01-13,0.839622641509434,0.6178245182745459
hotel_14,2023-01-22,2023-01-13,0.7358490566037735,0.47010583568055386
hotel_14,2023-01-23,2023-01-13,0.6886792452830188,0.5165088041253204
hotel_14,2023-01-24,2023-01-13,0.7830188679245284,0.5957267955971367
hotel_14,2023-01-25,2023-01-13,0.7169811320754716,0.61104716959533
hotel_14,2023-01-26,2023-01-13,0.8207547169811321,0.6401908663167739
hotel_14,2023-01-27,2023-01-13,0.9056603773584906,0.7916390875186057
hotel_14,2023-01-28,2023-01-13,0.9245283018867925,0.8526906301824307
hotel_14,2023-01-29,2023-01-13,0.6037735849056604,0.5615839047089211
hotel_14,2023-01-30,2023-01-13,0.7735849056603774,0.5328764114171461
hotel_14,2023-01-31,2023-01-13,0.7452830188679245,0.6140763547817985
hotel_14,2023-02-01,2023-01-13,0.8207547169811321,0.6782789219347238
hotel_14,2023-02-02,2023-01-13,0.7735849056603774,0.6995410127291982
hotel_14,2023-02-03,2023-01-13,0.8113207547169812,0.7559135606068303
hotel_14,2023-02-04,2023-01-13,0.8584905660377359,0.8155897773042201
hotel_14,2023-02-05,2023-01-13,0.4528301886792453,0.5995847281373509
hotel_14,2023-02-06,2023-01-13,0.6886792452830188,0.6875290676167041
hotel_14,2023-02-07,2023-01-13,0.7830188679245284,0.7253697560825904
hotel_14,2023-02-08,2023-01-13,0.7641509433962265,0.7717257614093943
hotel_14,2023-02-09,2023-01-13,0.8962264150943396,0.778823111755406
hotel_14,2023-02-10,2023-01-13,0.7547169811320755,0.841625733975559
hotel_21,2023-01-14,2023-01-13,0.9166666666666666,0.8996190658057698
hotel_21,2023-01-15,2023-01-13,0.8935185185185185,0.7585143987589722
hotel_21,2023-01-16,2023-01-13,0.9305555555555556,0.8301165403086702
hotel_21,2023-01-17,2023-01-13,0.9861111111111112,0.882656848537588
hotel_21,2023-01-18,2023-01-13,0.9953703703703703,0.9260446760569009
hotel_21,2023-01-19,2023-01-13,0.9953703703703703,0.9429279139373732
hotel_21,2023-01-20,2023-01-13,0.9907407407407407,0.8768596488073952
hotel_21,2023-01-21,2023-01-13,0.8796296296296297,0.8928912032483165
hotel_21,2023-01-22,2023-01-13,0.8611111111111112,0.7237298087411844
hotel_21,2023-01-23,2023-01-13,0.9953703703703703,0.7700139768549076
hotel_21,2023-01-24,2023-01-13,1.0,0.8156955139827933
hotel_21,2023-01-25,2023-01-13,1.0,0.859027664515283
hotel_21,2023-01-26,2023-01-13,0.9861111111111112,0.8944006563413122
hotel_21,2023-01-27,2023-01-13,0.9768518518518519,0.910862774284481
hotel_21,2023-01-28,2023-01-13,0.9814814814814815,0.9308064505943147
hotel_21,2023-01-29,2023-01-13,0.8564814814814815,0.700541040351452
hotel_21,2023-01-30,2023-01-13,0.9212962962962963,0.7530444910645466
hotel_21,2023-01-31,2023-01-13,1.0,0.7890077724353761
hotel_21,2023-02-01,2023-01-13,1.0,0.8175023882056867
hotel_21,2023-02-02,2023-01-13,0.9351851851851852,0.8699839745640511
hotel_21,2023-02-03,2023-01-13,0.9814814814814815,0.9026017211378659
hotel_21,2023-02-04,2023-01-13,0.9675925925925926,0.907031112423445
hotel_21,2023-02-05,2023-01-13,0.9305555555555556,0.6605264659693414
hotel_21,2023-02-06,2023-01-13,0.9907407407407407,0.7033292408235333
hotel_21,2023-02-07,2023-01-13,0.9953703703703703,0.7447779804234209
hotel_21,2023-02-08,2023-01-13,0.9953703703703703,0.8042323059361318
hotel_21,2023-02-09,2023-01-13,1.0,0.8158376043023898
hotel_21,2023-02-10,2023-01-13,0.9814814814814815,0.9122098158497312
hotel_28,2023-01-14,2023-01-13,0.0,0.00425981764761897
hotel_28,2023-01-15,2023-01-13,0.0,0.0007120451130079798
hotel_28,2023-01-16,2023-01-13,0.0,-0.001934730409422693
hotel_28,2023-01-17,2023-01-13,0.0,-0.0002917396499884652
hotel_28,2023-01-18,2023-01-13,0.0,0.00041831384781677926
hotel_28,2023-01-19,2023-01-13,0.0,0.0012665987036479802
hotel_28,2023-01-20,2023-01-13,0.0,0.00384847853248385
hotel_28,2023-01-21,2023-01-13,0.0,0.00425981764761897
hotel_28,2023-01-22,2023-01-13,0.0,0.0007120451130079798
hotel_28,2023-01-23,2023-01-13,0.0,-0.001934730409422693
hotel_28,2023-01-24,2023-01-13,0.0,-0.0002917396499884652
hotel_28,2023-01-25,2023-01-13,0.0,0.00041831384781677926
hotel_28,2023-01-26,2023-01-13,0.0,0.0012665987036479802
hotel_28,2023-01-27,2023-01-13,0.0,0.00384847853248385
hotel_28,2023-01-28,2023-01-13,0.0,0.00425981764761897
hotel_28,2023-01-29,2023-01-13,0.0,0.0007120451130079798
hotel_28,2023-01-30,2023-01-13,0.0,-0.001934730409422693
hotel_28,2023-01-31,2023-01-13,0.0,-0.0002917396499884652
hotel_28,2023-02-01,2023-01-13,0.0,0.00428294687792865
hotel_28,2023-02-02,2023-01-13,0.0,0.005131231733759854
hotel_28,2023-02-03,2023-01-13,0.0,0.006551749591139731
hotel_28,2023-02-04,2023-01-13,0.0,0.008496818838359512
hotel_28,2023-02-05,2023-01-13,0.0,0.004949046303748518
hotel_28,2023-02-06,2023-01-13,0.0,0.003463632752773845
hotel_28,2023-02-07,2023-01-13,0.0,0.0051066235122080705
hotel_28,2023-02-08,2023-01-13,0.0,0.00428294687792865
hotel_28,2023-02-09,2023-01-13,0.0,0.006664961865844517
hotel_28,2023-02-10,2023-01-13,0.0,0.006551749591139731
hotel_35,2023-01-14,2023-01-13,0.36328125,0.463143459729609
hotel_35,2023-01-15,2023-01-13,0.333984375,0.3956454227846941
hotel_35,2023-01-16,2023-01-13,0.421875,0.37158309185542177
hotel_35,2023-01-17,2023-01-13,0.380859375,0.37297093276182725
hotel_35,2023-01-18,2023-01-13,0.361328125,0.38716377164344384
hotel_35,2023-01-19,2023-01-13,0.322265625,0.3889428904242768
hotel_35,2023-01-20,2023-01-13,0.318359375,0.4621849644226762
hotel_35,2023-01-21,2023-01-13,0.3203125,0.4649303768042121
hotel_35,2023-01-22,2023-01-13,0.330078125,0.39169342741102026
hotel_35,2023-01-23,2023-01-13,0.400390625,0.36938211286604256
hotel_35,2023-01-24,2023-01-13,0.47265625,0.3798199612491515
hotel_35,2023-01-25,2023-01-13,0.4765625,0.38403646014266324
hotel_35,2023-01-26,2023-01-13,0.505859375,0.4038882162706275
hotel_35,2023-01-27,2023-01-13,0.470703125,0.4816259974185294
hotel_35,2023-01-28,2023-01-13,0.423828125,0.5293897611301439
hotel_35,2023-01-29,2023-01-13,0.357421875,0.3985758353934942
hotel_35,2023-01-30,2023-01-13,0.388671875,0.35653679398406707
hotel_35,2023-01-31,2023-01-13,0.390625,0.3730694570519675
hotel_35,2023-02-01,2023-01-13,0.443359375,0.4082852922828399
hotel_35,2023-02-02,2023-01-13,0.47265625,0.46126268933055414
hotel_35,2023-02-03,2023-01-13,0.40234375,0.5640571773249876
hotel_35,2023-02-04,2023-01-13,0.38671875,0.6204579570647325
hotel_35,2023-02-05,2023-01-13,0.400390625,0.40688906064168423
hotel_35,2023-02-06,2023-01-13,0.564453125,0.41375395357635436
hotel_35,2023-02-07,2023-01-13,0.640625,0.4270138996689711
hotel_35,2023-02-08,2023-01-13,0.619140625,0.4371387516230248
hotel_35,2023-02-09,2023-01-13,0.54296875,0.4315766277064284
hotel_35,2023-02-10,2023-01-13,0.53125,0.5962323289156269
hotel_42,2023-01-14,2023-01-13,0.9352226720647774,0.82457016030674
hotel_42,2023-01-15,2023-01-13,0.12955465587044535,0.5267451438800403
hotel_42,2023-01-16,2023-01-13,0.145748987854251,0.4811174162239576
hotel_42,2023-01-17,2023-01-13,0.2550607287449393,0.37964332903452913
hotel_42,2023-01-18,2023-01-13,0.3603238866396761,0.42102896574619075
hotel_42,2023-01-19,2023-01-13,0.4534412955465587,0.4218486750868158
hotel_42,2023-01-20,2023-01-13,0.8866396761133604,0.5425731361007524
hotel_42,2023-01-21,2023-01-13,0.9919028340080972,0.628500634934152
hotel_42,2023-01-22,2023-01-13,0.5870445344129555,0.452346535181307
hotel_42,2023-01-23,2023-01-13,0.562753036437247,0.6212871444728773
hotel_42,2023-01-24,2023-01-13,0.46963562753036436,0.6156484973974969
hotel_42,2023-01-25,2023-01-13,0.4008097165991903,0.6005152448583121
hotel_42,2023-01-26,2023-01-13,0.7004048582995951,0.600944228001359
hotel_42,2023-01-27,2023-01-13,0.8825910931174089,0.7130515604569657
hotel_42,2023-01-28,2023-01-13,0.8866396761133604,0.8564188879503241
hotel_42,2023-01-29,2023-01-13,0.2793522267206478,0.607013603959023
hotel_42,2023-01-30,2023-01-13,0.3360323886639676,0.6424192971375206
hotel_42,2023-01-31,2023-01-13,0.30364372469635625,0.6407367540598302
hotel_42,2023-02-01,2023-01-13,0.6882591093117408,0.6678024060594552
hotel_42,2023-02-02,2023-01-13,0.9109311740890689,0.6717332350063824
hotel_42,2023-02-03,2023-01-13,0.5587044534412956,0.7322113105345864
hotel_42,2023-02-04,2023-01-13,0.7651821862348178,0.8406493699033184
hotel_42,2023-02-05,2023-01-13,0.22267206477732793,0.6117167770084839
hotel_42,2023-02-06,2023-01-13,0.3684210526315789,0.6600954256876541
hotel_42,2023-02-07,2023-01-13,0.4979757085020243,0.7224222230425489
hotel_42,2023-02-08,2023-01-13,0.41295546558704455,0.7810184526268746
hotel_42,2023-02-09,2023-01-13,0.5222672064777328,0.7856640319224144
hotel_42,2023-02-10,2023-01-13,0.4777327935222672,0.8398604181373456
hotel_49,2023-01-14,2023-01-13,0.982532751091703,0.9844903125746485
hotel_49,2023-01-15,2023-01-13,0.9475982532751092,0.8311819943643063
hotel_49,2023-01-16,2023-01-13,0.8209606986899564,0.8635789660353127
hotel_49,2023-01-17,2023-01-13,0.8253275109170306,0.8989026291519179
hotel_49,2023-01-18,2023-01-13,0.7947598253275109,0.9149829741663921
hotel_49,2023-01-19,2023-01-13,0.8384279475982532,0.9134350430377705
hotel_49,2023-01-20,2023-01-13,0.9912663755458515,0.9408458274273618
hotel_49,2023-01-21,2023-01-13,0.9868995633187773,0.9490577985270084
hotel_49,2023-01-22,2023-01-13,0.8777292576419214,0.787236121831467
hotel_49,2023-01-23,2023-01-13,0.9388646288209607,0.8463903132182811
hotel_49,2023-01-24,2023-01-13,0.9912663755458515,0.8941648273975188
hotel_49,2023-01-25,2023-01-13,0.9650655021834061,0.9110028000153504
hotel_49,2023-01-26,2023-01-13,0.925764192139738,0.8892943453408223
hotel_49,2023-01-27,2023-01-13,0.9912663755458515,0.9344655898581301
hotel_49,2023-01-28,2023-01-13,0.9868995633187773,0.9393450957160688
hotel_49,2023-01-29,2023-01-13,0.7685589519650655,0.844005017194849
hotel_49,2023-01-30,2023-01-13,0.8209606986899564,0.8309774003773152
hotel_49,2023-01-31,2023-01-13,0.9082969432314411,0.8677496555112757
hotel_49,2023-02-01,2023-01-13,0.9868995633187773,0.8980781957752024
hotel_49,2023-02-02,2023-01-13,0.9606986899563319,0.8940958355571393
hotel_49,2023-02-03,2023-01-13,1.0,0.9182659885936266
hotel_49,2023-02-04,2023-01-13,1.0043668122270741,0.9553672942395123
hotel_49,2023-02-05,2023-01-13,0.9781659388646288,0.8140784897514597
hotel_49,2023-02-06,2023-01-13,0.9956331877729258,0.8667905346004607
hotel_49,2023-02-07,2023-01-13,1.0,0.9066495597775703
hotel_49,2023-02-08,2023-01-13,0.9650655021834061,0.8976671017545556
hotel_49,2023-02-09,2023-01-13,0.9737991266375546,0.8886167578254477
hotel_49,2023-02-10,2023-01-13,0.9912663755458515,0.9098589859644927
hotel_56,2023-01-14,2023-01-13,1.0,0.965554037520102
hotel_56,2023-01-15,2023-01-13,0.9833333333333333,0.8594618929520647
hotel_56,2023-01-16,2023-01-13,1.0,0.9125210902344849
hotel_56,2023-01-17,2023-01-13,1.0,0.9390188571193056
hotel_56,2023-01-18,2023-01-13,0.9916666666666667,0.958091471464111
hotel_56,2023-01-19,2023-01-13,0.9916666666666667,0.9622486828782827
hotel_56,2023-01-20,2023-01-13,1.0,0.9438335891382444
hotel_56,2023-01-21,2023-01-13,1.0,0.9476012709094401
hotel_56,2023-01-22,2023-01-13,0.8333333333333334,0.8844083973370823
hotel_56,2023-01-23,2023-01-13,0.9916666666666667,0.923192263922455
hotel_56,2023-01-24,2023-01-13,1.0,0.9423443266071487
hotel_56,2023-01-25,2023-01-13,1.0,0.9472969082832061
hotel_56,2023-01-26,2023-01-13,1.0,0.9598915284183414
hotel_56,2023-01-27,2023-01-13,1.0,0.966779842253755
hotel_56,2023-01-28,2023-01-13,1.0,0.9731434315488663
hotel_56,2023-01-29,2023-01-13,0.9666666666666667,0.8928756677474545
hotel_56,2023-01-30,2023-01-13,0.9,0.9197781385743913
hotel_56,2023-01-31,2023-01-13,1.0,0.9495805936746142
hotel_56,2023-02-01,2023-01-13,1.0,0.9602697137186778
hotel_56,2023-02-02,2023-01-13,1.0,0.9664981847842297
hotel_56,2023-02-03,2023-01-13,1.0,0.9668924250143986
hotel_56,2023-02-04,2023-01-13,1.0,0.974151569662405
hotel_56,2023-02-05,2023-01-13,0.8416666666666667,0.9207087745027022
hotel_56,2023-02-06,2023-01-13,1.0,0.9355183205452785
hotel_56,2023-02-07,2023-01-13,1.0083333333333333,0.9470827663478849
hotel_56,2023-02-08,2023-01-13,1.0,0.9634182272765536
hotel_56,2023-02-09,2023-01-13,1.0,0.956612886440655
hotel_56,2023-02-10,2023-01-13,0.925,0.9615727545458669
hotel_63,2023-01-14,2023-01-13,0.5511111111111111,0.9191672464694146
hotel_63,2023-01-15,2023-01-13,0.3244444444444444,0.46053014157193256
hotel_63,2023-01-16,2023-01-13,0.24444444444444444,0.4576031986586095
hotel_63,2023-01-17,2023-01-13,0.24888888888888888,0.4690847171685534
hotel_63,2023-01-18,2023-01-13,0.3022222222222222,0.44860549707757325
hotel_63,2023-01-19,2023-01-13,0.4266666666666667,0.3939535419924088
hotel_63,2023-01-20,2023-01-13,0.9733333333333334,0.4894860483792094
hotel_63,2023-01-21,2023-01-13,0.7555555555555555,0.6063858033631497
hotel_63,2023-01-22,2023-01-13,0.9511111111111111,0.45283507273533957
hotel_63,2023-01-23,2023-01-13,0.49333333333333335,0.4433763911337286
hotel_63,2023-01-24,2023-01-13,0.6355555555555555,0.5705885949508842
hotel_63,2023-01-25,2023-01-13,0.72,0.6054010884351074
hotel_63,2023-01-26,2023-01-13,0.7244444444444444,0.5329423748657649
hotel_63,2023-01-27,2023-01-13,0.6622222222222223,0.7333891815870883
hotel_63,2023-01-28,2023-01-13,0.7422222222222222,0.8544645394349745
hotel_63,2023-01-29,2023-01-13,0.7866666666666666,0.575294609142242
hotel_63,2023-01-30,2023-01-13,0.8622222222222222,0.5281107692001008
hotel_63,2023-01-31,2023-01-13,0.9644444444444444,0.5438031453423273
hotel_63,2023-02-01,2023-01-13,0.6844444444444444,0.6365383609374853
hotel_63,2023-02-02,2023-01-13,0.7155555555555555,0.6218129391469644
hotel_63,2023-02-03,2023-01-13,0.8,0.6380439360176549
hotel_63,2023-02-04,2023-01-13,0.8977777777777778,0.6932189355113403
hotel_63,2023-02-05,2023-01-13,0.6133333333333333,0.540820929716459
hotel_63,2023-02-06,2023-01-13,0.6888888888888889,0.6130566272072359
hotel_63,2023-02-07,2023-01-13,0.5111111111111111,0.6240031798178977
hotel_63,2023-02-08,2023-01-13,0.5777777777777777,0.6573688524187403
hotel_63,2023-02-09,2023-01-13,0.9511111111111111,0.689636958056815
hotel_63,2023-02-10,2023-01-13,0.8533333333333334,0.7743121804563711
hotel_7,2023-01-14,2023-01-13,0.3973941368078176,0.6161516232898324
hotel_7,2023-01-15,2023-01-13,0.3957654723127036,0.4150443046062558
hotel_7,2023-01-16,2023-01-13,0.3811074918566775,0.38605638647474144
hotel_7,2023-01-17,2023-01-13,0.3941368078175896,0.4015492944722872
hotel_7,2023-01-18,2023-01-13,0.5244299674267101,0.4025240003306697
hotel_7,2023-01-19,2023-01-13,0.506514657980456,0.4484028570474509
hotel_7,2023-01-20,2023-01-13,0.5895765472312704,0.6204440814482686
hotel_7,2023-01-21,2023-01-13,0.509771986970684,0.6681633495123536
hotel_7,2023-01-22,2023-01-13,0.4771986970684039,0.4728018752487948
hotel_7,2023-01-23,2023-01-13,0.30944625407166126,0.44174138728634726
hotel_7,2023-01-24,2023-01-13,0.3289902280130293,0.39823287156104237
hotel_7,2023-01-25,2023-01-13,0.4511400651465798,0.4023887472554883
hotel_7,2023-01-26,2023-01-13,0.4820846905537459,0.4230591170534802
hotel_7,2023-01-27,2023-01-13,0.5635179153094463,0.6276955389708756
hotel_7,2023-01-28,2023-01-13,0.50814332247557,0.7324668906748343
hotel_7,2023-01-29,2023-01-13,0.48859934853420195,0.5837919757451123
hotel_7,2023-01-30,2023-01-13,0.3289902280130293,0.4751532735437829
hotel_7,2023-01-31,2023-01-13,0.38436482084690554,0.45165482457125694
hotel_7,2023-02-01,2023-01-13,0.504885993485342,0.4524443087069787
hotel_7,2023-02-02,2023-01-13,0.48534201954397393,0.45776679585866503
hotel_7,2023-02-03,2023-01-13,0.5830618892508144,0.7473927229086317
hotel_7,2023-02-04,2023-01-13,0.509771986970684,0.8597820634369719
hotel_7,2023-02-05,2023-01-13,0.44136807817589574,0.5391302083269155
hotel_7,2023-02-06,2023-01-13,0.3517915309446254,0.5979419727191526
hotel_7,2023-02-07,2023-01-13,0.44462540716612375,0.6286037688094783
hotel_7,2023-02-08,2023-01-13,0.5276872964169381,0.6118971028286317
hotel_7,2023-02-09,2023-01-13,0.5228013029315961,0.6012522279209462
hotel_7,2023-02-10,2023-01-13,0.5716612377850163,0.7091877388432861
hotel_70,2023-01-14,2023-01-13,0.3508771929824561,0.3110498277348981
hotel_70,2023-01-15,2023-01-13,0.23684210526315788,0.21228719612044944
hotel_70,2023-01-16,2023-01-13,0.2149122807017544,0.21074395937831492
hotel_70,2023-01-17,2023-01-13,0.2675438596491228,0.20968770996783406
hotel_70,2023-01-18,2023-01-13,0.34210526315789475,0.21747967442554506
hotel_70,2023-01-19,2023-01-13,0.29385964912280704,0.2114406823033889
hotel_70,2023-01-20,2023-01-13,0.40350877192982454,0.31843224758209565
hotel_70,2023-01-21,2023-01-13,0.3508771929824561,0.3310192321616387
hotel_70,2023-01-22,2023-01-13,0.16228070175438597,0.23296874753997873
hotel_70,2023-01-23,2023-01-13,0.19736842105263158,0.19636910900767549
hotel_70,2023-01-24,2023-01-13,0.20175438596491227,0.20395385712022723
hotel_70,2023-01-25,2023-01-13,0.2324561403508772,0.21148668321677644
hotel_70,2023-01-26,2023-01-13,0.24561403508771928,0.20803271548446264
hotel_70,2023-01-27,2023-01-13,0.3508771929824561,0.3122739939006359
hotel_70,2023-01-28,2023-01-13,0.37719298245614036,0.3344064547481878
hotel_70,2023-01-29,2023-01-13,0.16228070175438597,0.23995647566199518
